case_id,setting,examples_file,run_name,k,score_column,target_column_test,generated_answer,ground_truth
7332,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
7462,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
7508,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
7585,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
7669,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
8118,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
8124,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
8181,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
8282,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
8285,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8328,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8416,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8559,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
8639,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
8650,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8841,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,1
8884,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8905,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
8968,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
8984,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
9058,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
9092,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
9105,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
9226,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
9263,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
9302,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
9375,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
9384,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
9438,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
9593,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
9737,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
9802,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
9811,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
9886,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
9889,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
9953,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
9972,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
10137,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
10188,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,1
10535,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
10548,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
10643,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
10759,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
10791,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
10975,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,3
10999,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
11163,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,3
11169,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,3,2
11289,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,3
11379,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,2,2
11455,encyclopaedia,in_context_examples/llama/54_73/seed_2/k_mean_buckets/samples/avg_true_dominance_generation/all_settings_avg_true_dominance_generation_k3_n10_examples.csv,all_settings_avg_true_dominance_generation_k3_n10_examples,3,avg_true_dominance_generation,avg_true_dominance_generation_bucket_k3,1,2
